text,label
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. وسط تفاعل واسع على مواقع التواصل,real
أعلنت جامعة االقاهرة نتائج تنسيق القبول للطلاب الجدد. في تطور جديد للأحداث,real
أعلنت جامعة االقاهرة نتائج تنسيق القبول للطلاب الجدد. وذلك وفقًا لتقارير متداولة,real
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. بحسب مصادر مطلعة كارثة غير متوقعة,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. بحسب مصادر مطلعة,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. وفقاً لتقارير إعلامية. وذلك وفقًا لتقارير متداولة,real
تحويل جميع االسيارات إلى طائرة خلال عام واحد. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. وذلك وفقًا لتقارير متداولة,real
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. دون تأكيد رسمي حتى الآن,real
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. بحسب مصادر مطلعة لن تصدق ما حدث,fake
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن.,fake
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. من مصادر غير مؤكدة. دون تأكيد رسمي حتى الآن,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. حسب مصادر رسمية. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. في بيان رسمي اليوم.,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. وسط تفاعل واسع على مواقع التواصل,real
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. دون تأكيد رسمي حتى الآن,real
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. وذلك وفقًا لتقارير متداولة,fake
انقطاع االإنترنت في العالم كله بسبب هجوم غير معروف. خبر يهز العالم,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. وسط تفاعل واسع على مواقع التواصل,real
أعلنت جامعة االقاهرة نتائج تنسيق القبول للطلاب الجدد. خبر يهز العالم,real
زيادة االاستثمارات الأجنبية المباشرة خلال الربع الأخير. في تطور جديد للأحداث,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,real
زيادة االاستثمارات الأجنبية المباشرة خلال الربع الأخير. بحسب مصادر مطلعة,real
زيادة االاستثمارات الأجنبية المباشرة خلال الربع الأخير. وفقاً لتقارير إعلامية. في تطور جديد للأحداث كارثة غير متوقعة,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. في تطور جديد للأحداث لن تصدق ما حدث,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. وذلك وفقًا لتقارير متداولة,fake
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. تداولته مواقع التواصل الاجتماعي. في تطور جديد للأحداث كارثة غير متوقعة,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة. في بيان رسمي اليوم. دون تأكيد رسمي حتى الآن خبر يهز العالم,real
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. وسط تفاعل واسع على مواقع التواصل خبر يهز العالم,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة. وذلك وفقًا لتقارير متداولة,real
ارتفاع االدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. بحسب مصادر مطلعة صدمة كبيرة للجميع,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. في تطور جديد للأحداث,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. وذلك وفقًا لتقارير متداولة,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. في تطور جديد للأحداث,fake
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. بحسب مصادر مطلعة,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,real
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وسط تفاعل واسع على مواقع التواصل,fake
تحويل جميع السيارات إلى طائرة خلال عام واحد. بحسب مصادر مطلعة صدمة كبيرة للجميع,fake
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. من مصادر غير مؤكدة. وذلك وفقًا لتقارير متداولة,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. خبر يهز العالم,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. بحسب مصادر مطلعة,fake
